loan_id,duration,payments,frequency,balance_mean,balance_count,balance_std,balance_min,negative_balance,type_0_mean,type_0_count,type_0_max,type_0_std,type_1_mean,type_1_max,type_1_min,type_2_mean,type_2_count,type_2_max,type_2_min,type_2_std,sanctions_mean,sanctions_count,sanctions_std,household_mean,household_count,pension_mean,pension_count,pension_std,payment_statement_mean,payment_statement_count,ins_payment_mean,ins_payment_std,credit_cash,credit_cash_mean,credit_cash_min,col_another_bank,col_another_bank_mean,interest,interest_mean,withd_cash_mean,withd_cash_max,rem_another_bank,rem_another_bank_mean,rem_another_bank_std,rem_another_bank_min,credit_card_withd,credit_card_withd_mean,credit_card_withd_max,credit_card_withd_std,mean_trans_profit,credit_ratio,ratio_credit_cash,ratio_col_another_bank,ratio_withd_cash,ratio_rem_another_bank,ratio_credit_card_withd,ratio_interest,owner_count,owner_gender,card_type,has_card,region,no. of municipalities with inhabitants < 499 ,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999 ,no. of municipalities with inhabitants >10000 ,no. of cities ,ratio of urban inhabitants ,average salary ,unemploymant rate '95 ,ratio entrepeneurs,crime_delta,unemploymant_delta,acc_age_on_loan,trans_mth,withdrawal_mth,credit_mth,avg_mth_income,ratio_real_salary_to_expected,ratio_withd_credit_mth,owner_age_on_loan,ratio_max_value_in_account_to_loan,ratio_expected_income_to_payments,real_income_to_payments_ratio,log_sanctions_std,log_ratio_max_value_in_acc_to_loan,status
6667,24,6495,1,63263.1471830986,142,26666.14579939984,1000.0,0.0,17472.988235294117,51,17539.79808987147,104.4,-9333.898795180723,10386.854657192076,-14.6,-8980.5,8.0,4932.963988748115,-2843.0,-18022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,26873.242424242424,1000.0,0.0,0.0,0.0,0.0,-7627.658064516128,386.5,16.0,-8305.0,0.0,-8305.0,0.0,0.0,0.0,0.0,-841.4105598866063,0.3591549295774648,0.2323943661971831,0.0,0.6549295774647887,0.11267605633802817,0.0,0.0,2,0,-1.0,-1.0,3,71,26,6,2,9,0.623,9065,4.46,0.123,0.00016665789519849832,0.9299999999999997,641,6.645865834633385,-857.1481495404394,817.7685601541708,755.4166666666666,-1.113836372712551,-1.048154931975918,27.726027397260275,1.0562522453169105,0.11630741596099563,-0.12954743031356525,0.0,0.7208850274783825,1
6130,48,680,1,25906.40934579439,107,7545.466318441957,300.0,0.0,4044.684615384616,39,3911.337030286948,20.7,-2043.2735294117647,2906.4275349654367,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,6504.208333333333,300.0,0.0,0.0,0.0,0.0,-1572.4409836065572,145.4,22.0,-1881.0,1262.015734563446,-3114.0,0.0,0.0,0.0,0.0,2001.4110859728512,0.3644859813084112,0.22429906542056074,0.0,0.5700934579439252,0.205607476635514,0.0,0.0,1,1,-1.0,-1.0,2,73,21,6,1,6,0.763,9425,1.72,0.125,-0.0011986110939488676,0.78,482,6.659751037344399,-127.17470100073224,251.74385572933295,785.4166666666666,2.548215706278431,-0.5051749947671671,53.794520547945204,1.3237132352941177,1.1550245098039216,2.943251597018899,0.0,0.8431664386455693,1
5429,36,561,1,52636.598958333336,96,15288.68896473878,200.0,0.0,12967.817647058822,34,13354.369914670664,57.8,-6051.9548387096775,7345.298633567438,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,24313.944444444445,200.0,0.0,0.0,0.0,0.0,-4574.160000000001,278.4,13.0,-5742.0,0.0,-5742.0,0.0,0.0,0.0,0.0,6915.862808349145,0.3541666666666667,0.1875,0.0,0.6770833333333334,0.13541666666666666,0.0,0.0,1,1,-1.0,-1.0,0,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,523,5.506692160611855,-347.14846111145374,743.8518726802383,1045.0833333333333,6.617522821161769,-0.46669031007559675,25.410958904109588,3.820499108734403,1.8628936423054068,12.3277411913532,0.0,1.5728774722315855,1
5725,48,9268,1,32404.7734375,64,11798.830196336487,800.0,0.0,8397.544444444446,27,9150.47751222825,50.4,-4999.718918918919,4194.818450702527,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,13258.411764705883,800.0,0.0,0.0,0.0,0.0,-3701.3399999999997,178.5,12.0,-4508.5,667.9359659020124,-5148.0,0.0,0.0,0.0,0.0,3397.8255255255262,0.421875,0.265625,0.0,0.546875,0.1875,0.0,0.0,2,1,-1.0,-1.0,6,29,41,10,2,10,0.747,9624,1.6,0.145,-0.0011111167484360652,0.71,343,5.597667638483965,-437.29319990544485,734.4791059280856,802.0,4.236690181453275,-0.595378679088335,32.33972602739726,0.14139939397209034,0.0865343116098403,0.36661906835622854,0.0,0.13225504816894573,1
6019,12,950,1,27533.66363636364,77,6234.415407995345,300.0,0.0,3711.3310344827587,29,3792.1799461055803,24.1,-1662.6708333333333,1416.4299272133705,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5912.666666666667,300.0,0.0,0.0,0.0,0.0,-1144.4888888888888,145.3,23.0,-1626.3478260869565,611.3685548680296,-2196.0,0.0,0.0,0.0,0.0,2048.660201149425,0.37662337662337664,0.23376623376623376,0.0,0.4675324675324675,0.2987012987012987,0.0,0.0,1,0,-1.0,-1.0,6,0,0,0,1,1,1.0,9897,1.6,0.14,-6.450447661067678e-05,0.3599999999999999,357,6.470588235294118,-139.7202380952381,311.8765575195595,824.75,2.483977206607366,-0.44799852610427593,16.246575342465754,3.4661491228070176,0.8681578947368421,2.1564844222625528,0.0,1.496526543547258,1
6421,36,2688,1,51611.34242424242,66,22929.243814053843,900.0,0.0,16277.060714285715,28,18218.109607391154,13.4,-11282.533333333333,13484.57384472028,-14.6,-6095.0,2.0,2555.4839072081827,-4288.0,-7902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,26675.470588235294,900.0,0.0,0.0,0.0,0.0,-7712.321428571428,427.3,7.0,-13167.0,0.0,-13167.0,0.0,0.0,0.0,0.0,-1100.4726190476176,0.42424242424242425,0.25757575757575757,0.0,0.6363636363636364,0.10606060606060606,0.0,0.0,2,0,-1.0,-1.0,3,41,23,4,2,4,0.598,8965,7.08,0.104,0.001968503937007874,1.1500000000000004,364,5.43956043956044,-1432.2142857142858,1341.515992935636,747.0833333333334,-1.4730252569516353,-1.0676088047077061,28.56986301369863,1.2176638971560847,0.27793278769841273,-0.4094020160147387,0.0,0.7964543432509773,1
6992,48,2791,1,46772.315189873414,79,22590.10430805357,200.0,0.0,17825.64347826087,23,18975.4598397228,61.0,-6082.945098039216,9826.017058570858,-14.6,-13006.0,5.0,8392.275525743897,-3034.0,-22002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,27247.0,200.0,0.0,0.0,0.0,0.0,-6811.185,244.5,24.0,-4230.333333333333,3650.521471583581,-9210.0,0.0,0.0,0.0,0.0,-1263.3016197783454,0.2911392405063291,0.189873417721519,0.0,0.5063291139240507,0.3037974683544304,0.0,0.0,2,1,0.0,1.0,2,59,41,8,3,10,0.619,8363,2.52,0.108,0.0016905015394354445,0.9700000000000002,261,9.080459770114944,-2194.1316204642776,2048.9245377311345,696.9166666666666,-1.812701116506056,-1.070869902751,53.1972602739726,0.876765346948525,0.24970142123492176,-0.45263404506569166,0.0,0.6295497348445067,1
5136,24,7796,1,66292.372,25,34581.401348370775,300.0,0.0,18044.1875,16,16189.195004276773,2.5,-22425.466666666667,19673.479704160116,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,23985.916666666668,300.0,0.0,0.0,0.0,0.0,-15457.938461538462,373.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4381.279166666667,0.64,0.48,0.0,0.52,0.0,0.0,0.0,1,0,-1.0,-1.0,4,32,50,7,4,4,0.626,8994,3.8,0.11,-0.0020519896339144354,0.9900000000000002,141,5.319148936170213,-4771.375886524823,3839.1888297872338,749.5,-5.845602623971537,-1.2428083374032035,19.23013698630137,0.733247284932444,0.0961390456644433,-0.5619906576021892,0.0,0.5499966923787968,1
5337,36,4513,1,51279.55333333334,15,24180.888923925817,700.0,0.0,15043.88,10,16053.537388501014,70.9,-15160.0,14139.236188705527,-1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700.0,700.0,5.0,29783.6,0.0,0.0,-8331.022222222222,316.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.1200000000008,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.6,0.0,0.0,0.0,2,0,-1.0,-1.0,3,32,19,7,2,10,0.81,9272,2.8,0.118,0.0015705610234346742,0.4200000000000004,148,3.0405405405405403,-3072.972972972973,3049.4351351351347,772.6666666666666,-0.15028472821397862,-1.0077187534067011,38.964383561643835,0.5161804170667454,0.17120909963808256,-0.025730113006869223,0.0,0.4161942887584412,1
5495,60,1489,1,39644.76363636364,44,10748.387757632043,500.0,0.0,6166.780000000001,20,6520.884264915385,31.8,-3408.875,2548.647172478491,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11083.636363636364,500.0,0.0,0.0,0.0,0.0,-1975.6214285714286,210.4,5.0,-5016.0,0.0,-5016.0,0.0,0.0,0.0,0.0,2757.9050000000007,0.45454545454545453,0.25,0.0,0.6363636363636364,0.11363636363636363,0.0,0.0,2,0,-1.0,-1.0,6,49,41,4,1,4,0.519,8441,3.45,0.115,0.0033712028777238504,1.0300000000000002,267,4.943820224719101,-383.0196629213483,692.8966292134832,703.4166666666666,3.9207274019665928,-0.5527803813335322,24.73972602739726,0.6046574882471457,0.47240877546451754,1.8521860308932174,0.0,0.47291033084704726,1
7013,60,1489,1,40005.48181818182,44,10876.87170468269,500.0,0.0,6167.025,20,6520.646110856371,31.8,-3379.7083333333335,2566.1751588725374,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11083.636363636364,500.0,0.0,0.0,0.0,0.0,-1950.4464285714287,203.8,5.0,-5016.0,0.0,-5016.0,0.0,0.0,0.0,0.0,2787.316666666666,0.45454545454545453,0.25,0.0,0.6363636363636364,0.11363636363636363,0.0,0.0,2,0,-1.0,-1.0,6,49,41,4,1,4,0.519,8441,3.45,0.115,0.0033712028777238504,1.0300000000000002,267,4.943820224719101,-379.7425093632959,692.9241573033707,703.4166666666666,3.962539983414287,-0.5480289658844149,24.73972602739726,0.6114629505260801,0.47240877546451754,1.871938661293933,0.0,0.47714243133334766,1
6012,36,7179,2,40688.1375,16,17230.15961775069,600.0,0.0,8032.675,12,10014.106007947443,141.4,-10625.0,3929.694644625712,-5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,13616.0,600.0,0.0,0.0,0.0,0.0,-4602.211111111112,256.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2592.325,0.75,0.4375,0.0,0.5625,0.0,0.0,0.0,1,1,-1.0,-1.0,0,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,205,2.3414634146341466,-1554.878048780488,1175.5134146341463,1045.0833333333333,-2.480495973207878,-1.322722505267548,30.208219178082192,0.23908622370803734,0.14557505687885963,-0.36109834238751914,0.0,0.2143741915961285,1
6471,24,6485,1,45183.34952380953,105,13513.4703010347,500.0,0.0,12015.777777777777,27,12853.288844953066,38.6,-3640.146153846154,4640.043678105334,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,23026.64285714286,500.0,0.0,0.0,0.0,0.0,-4097.425454545454,210.0,36.0,-1570.0,1243.8820109410929,-3434.0,0.0,0.0,0.0,0.0,8375.631623931624,0.2571428571428571,0.13333333333333333,0.0,0.5238095238095238,0.34285714285714286,0.0,0.0,1,0,-1.0,-1.0,1,65,30,4,1,6,0.514,9307,3.85,0.118,0.004434404283801874,0.5799999999999996,412,7.645631067961165,-265.0591859596714,874.9352750809062,775.5833333333334,10.799138227912268,-0.30294719336257314,53.61095890410959,0.4679960164482138,0.11959650475456182,1.29153918641968,0.0,0.38389821659750706,1
6296,48,5633,1,47654.244827586204,87,18202.53979303858,700.0,0.0,17764.690625,32,19142.185047089217,25.6,-9072.12,7402.842568877973,-14.6,-11405.8,5.0,6251.793718605885,-2901.0,-18924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2800.0,700.0,15.0,37176.8,0.0,0.0,-6397.574576271187,260.8,10.0,-13076.0,0.0,-13076.0,0.0,0.0,0.0,0.0,-2713.229375000001,0.367816091954023,0.034482758620689655,0.1724137931034483,0.6781609195402298,0.11494252873563218,0.0,0.0,1,1,-1.0,-1.0,1,55,26,4,1,5,0.41700000000000004,8980,1.95,0.111,-0.00014621437686091024,0.26,437,5.972540045766591,-1405.8068649885583,1219.543978832952,748.3333333333334,-3.6256962694877513,-1.1527315860587917,34.35616438356164,0.33764719805905674,0.13284809752056334,-0.48166685158885153,0.0,0.29091224835605256,1
7305,12,4502,1,36480.18503401361,147,15469.988112964209,1000.0,0.0,14509.60888888889,45,15248.890444074077,67.3,-6094.918811881189,7088.200441024688,-14.6,-11663.0,1.0,0.0,-11663.0,-11663.0,-4475.0,16.0,1573.7428845483832,-11373.239130434782,46.0,0.0,0.0,0.0,13503.765217391303,46.0,0.0,0.0,1,1000.0,1000.0,22.0,29469.81818181818,0.0,0.0,-6079.879545454546,258.1,34.0,-2386.0,2164.061949485763,-4518.0,2.0,-3750.0,-3600.0,212.13203435596427,-3248.309922992299,0.30612244897959184,0.006802721088435374,0.14965986394557823,0.5986394557823129,0.23129251700680273,0.013605442176870748,0.0,1,1,0.0,1.0,6,139,28,5,1,6,0.5379999999999999,8814,4.76,0.107,-0.00044954494177120704,0.9800000000000004,675,6.533333333333333,-789.2408360836083,644.8715061728395,-213.26992753623185,19.674971989736672,-1.2238730173822794,28.334246575342465,1.512398193395528,-0.047372262891210985,-0.932047945475018,7.361847290027555,0.9212377525226542,1
6144,12,3698,1,53505.21538461538,39,28278.245064616258,800.0,0.0,18505.683333333334,18,17332.37948951411,108.4,-11914.9875,14474.55562813012,-14.6,-14844.2,5.0,6236.298557638177,-5428.0,-21171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,25548.53846153846,800.0,0.0,0.0,0.0,0.0,-10895.15909090909,259.1,4.0,-6049.0,0.0,-6049.0,0.0,0.0,0.0,0.0,-8253.504166666666,0.46153846153846156,0.3333333333333333,0.0,0.5641025641025641,0.10256410256410256,0.0,0.0,1,1,-1.0,-1.0,5,22,16,7,1,5,0.519,9045,3.13,0.124,0.0005782706306551466,0.4700000000000002,164,7.134146341463414,-4894.973323170731,3385.185975609756,753.75,-10.949922609176339,-1.4459983464539272,34.23835616438356,2.7963313502794303,0.20382639264467278,-2.2318832251667566,0.0,1.3340351662636458,1
6283,48,1784,1,65066.73529411765,85,26945.91038067745,800.0,0.0,18351.10263157895,38,18906.895909000417,135.9,-12868.391304347826,17094.007639167674,-14.6,-5457.0,1.0,0.0,-5457.0,-5457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,30141.869565217392,800.0,0.0,0.0,0.0,0.0,-9569.743548387096,416.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.711327231123505,0.4470588235294118,0.27058823529411763,0.0,0.7294117647058823,0.0,0.0,0.0,1,0,-1.0,-1.0,6,29,41,10,2,10,0.747,9624,1.6,0.145,-0.0011111167484360652,0.71,494,5.161943319838057,-1112.8780144340785,1114.4394310675477,802.0,0.032059011510129055,-0.9985989219423316,47.37808219178082,1.827635696935725,0.4495515695067265,0.014412178941212727,0.0,1.0394409196994405,1
7246,60,2482,2,32435.31935483871,31,15220.651263364067,400.0,0.0,8064.7875,16,7910.8146601872395,50.5,-6498.428571428572,5312.046349344329,-30.0,-22780.0,1.0,0.0,-22780.0,-22780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5500.0,400.0,7.0,15955.714285714286,0.0,0.0,-4355.188888888889,213.2,3.0,-11506.0,0.0,-11506.0,0.0,0.0,0.0,0.0,-21213.64107142857,0.5161290322580645,0.0967741935483871,0.22580645161290322,0.5806451612903226,0.0967741935483871,0.0,0.0,1,1,-1.0,-1.0,6,41,29,7,2,6,0.621,8444,3.24,0.106,-0.0026637029144583957,0.22999999999999998,201,4.626865671641791,-4369.914712153518,1203.6996268656717,703.6666666666666,-30.14728716924951,-3.630402979796872,19.06027397260274,0.42499261348374967,0.28350792371743216,-8.546994791067112,0.0,0.3541666301870037,1
5088,24,3798,1,44829.54415584415,77,13400.064096640628,400.0,0.0,12375.087096774194,31,12926.712353410978,69.6,-7266.186046511628,7734.464253480786,-14.6,-10601.0,3.0,7223.463089128371,-2491.0,-16344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2550.0,400.0,15.0,25068.0,0.0,0.0,-5761.716949152542,229.5,0.0,0.0,0.0,0.0,1.0,-1800.0,-1800.0,0.0,-5492.098949737434,0.4025974025974026,0.025974025974025976,0.19480519480519481,0.7662337662337663,0.0,0.012987012987012988,0.0,1,1,0.0,1.0,3,32,19,7,2,10,0.81,9272,2.8,0.118,0.0015705610234346742,0.4200000000000004,465,4.967741935483871,-1152.7216804201048,798.3927159209157,772.6666666666666,-7.107979658849138,-1.4438028521972224,53.73698630136986,0.7934845093909074,0.20344040723187642,-1.4460502763921628,0.0,0.5841603808694922,1
5988,24,5902,1,45100.42222222222,18,32279.922162774365,200.0,0.0,13177.707692307693,13,16779.76810087382,55.6,-16520.0,13738.158537445985,-1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,21319.625,200.0,0.0,0.0,0.0,0.0,-8184.68,264.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3342.292307692307,0.7222222222222222,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,2,1,-1.0,-1.0,2,59,41,8,3,10,0.619,8363,2.52,0.108,0.0016905015394354445,0.9700000000000002,200,2.6999999999999997,-2478.0,1976.6561538461538,696.9166666666666,-4.795827776193673,-1.2536322997696576,44.12876712328767,0.870538941601717,0.11808144131932677,-0.5662982561322106,0.0,0.6262265934087708,1
5282,48,8094,0,21371.32,120,21196.68213173265,-2838.8,1.0,8491.0,54,10430.75052537647,21.7,-6083.410344827586,8854.420360766382,-2.4,-8372.375,8.0,4728.503355412034,-2006.0,-14602.0,-9.45,4.0,5.199038372622383,-11157.861111111111,36.0,9150.85,20.0,8697.183889506692,6559.794871794872,39.0,0.0,0.0,35,13056.985714285714,22.8,0.0,0.0,0.0,0.0,-4921.144705882352,270.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5964.785344827586,0.45,0.2916666666666667,0.0,0.7083333333333334,0.0,0.0,0.0,1,0,-1.0,-1.0,4,4,13,5,1,3,0.484,8173,5.887854352870296,0.124,-0.003825092883063473,1.1221456471297042,646,5.572755417956656,-671.3213008433863,394.3188854489164,-167.2509259259259,36.66369101878301,-1.7024832581353888,27.46849315068493,0.218123249732312,-0.02066356880725549,-0.7576027020945778,1.8243941788316742,0.19731135442473044,-1
5938,60,6700,1,21568.935185185186,54,7900.831741722059,200.0,0.0,3118.0344827586205,29,2873.0698477755536,34.9,-2927.64,2750.095835905845,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,4480.2,200.0,0.0,0.0,0.0,0.0,-2288.4347826086955,123.2,11.0,-1794.3636363636363,1187.5577689297706,-2828.0,0.0,0.0,0.0,0.0,190.3944827586206,0.5370370370370371,0.37037037037037035,0.0,0.42592592592592593,0.2037037037037037,0.0,0.0,1,1,-1.0,-1.0,1,63,29,6,2,6,0.674,9753,4.64,0.109,0.004323083799777174,0.41000000000000014,315,5.142857142857143,-278.8228571428571,296.95566502463055,812.75,0.23425959121331355,-0.9389376596662352,16.063013698630137,0.08868358208955225,0.12130597014925373,0.028417086978898595,0.0,0.08496924350245995,1
5606,36,7042,2,37095.84482758621,29,24704.38501837544,300.0,0.0,12261.32142857143,14,14961.454032339676,13.4,-9143.076923076924,9524.510822622671,-30.0,-19740.0,2.0,3460.5805871269636,-17293.0,-22187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,21361.0,300.0,0.0,0.0,0.0,0.0,-7503.309523809524,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16621.755494505494,0.4827586206896552,0.27586206896551724,0.0,0.7241379310344828,0.0,0.0,0.0,1,0,-1.0,-1.0,6,41,29,7,2,6,0.621,8444,3.24,0.106,-0.0026637029144583957,0.22999999999999998,213,4.084507042253521,-4068.039003250271,1726.946680080483,703.6666666666666,-23.621632630751535,-2.355625133174745,51.09315068493151,0.43802344662185616,0.09992426394016851,-2.360374253692913,0.0,0.36326956418808265,-1
5385,36,1985,1,49220.98064516129,31,16380.59460647302,700.0,0.0,11367.79375,16,12158.553622009966,84.1,-8815.72,8360.809686968978,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,20038.333333333332,700.0,0.0,0.0,0.0,0.0,-5731.7947368421055,288.3,3.0,-7264.0,0.0,-7264.0,0.0,0.0,0.0,0.0,2552.0737500000014,0.5161290322580645,0.2903225806451613,0.0,0.6129032258064516,0.0967741935483871,0.0,0.0,2,0,-1.0,-1.0,0,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,240,3.875,-1101.965,1420.97421875,1045.0833333333333,2.441981101985489,-0.7754996434554418,16.035616438356165,1.0691729638958858,0.5264903442485306,1.2856794710327464,0.0,0.7271489930923505,1
6865,12,2454,1,28977.436363636363,11,11482.495155433136,800.0,0.0,7487.844444444445,9,8907.012040537376,63.8,-11800.0,2969.8484809834995,-9700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,800.0,800.0,4.0,16567.75,0.0,0.0,-3880.066666666667,118.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4312.155555555555,0.8181818181818182,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0,0.0,0.0,1,1,-1.0,-1.0,4,32,50,7,4,4,0.626,8994,3.8,0.11,-0.0020519896339144354,0.9900000000000002,119,2.773109243697479,-2974.7899159663866,1887.6918767507004,749.5,-5.753376324957379,-1.5758874383074197,48.92602739726028,1.4870483564248844,0.30541972290138547,-1.757194602915874,0.0,0.9110966083093164,-1
5586,36,1354,1,42930.20714285714,14,19512.79097225377,900.0,0.0,10108.300000000001,11,10824.800261436696,53.7,-16100.0,2847.8061731796283,-13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,15782.785714285714,900.0,0.0,0.0,0.0,0.0,-6798.314285714286,247.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5991.699999999999,0.7857142857142857,0.5,0.0,0.5,0.0,0.0,0.0,1,0,-1.0,-1.0,4,8,35,12,3,4,0.535,8909,4.01,0.113,0.0008751556767309569,1.5499999999999998,134,3.134328358208955,-3604.4776119402986,2263.0522388059703,742.4166666666666,-8.070535413626668,-1.5927505119555216,32.441095890410956,1.290236747086821,0.548313638601674,-4.425184638109305,0.0,0.8286551952298389,1
6302,60,3017,1,34005.9064516129,93,9801.680644529757,500.0,0.0,9716.021621621621,37,10065.997931433854,52.9,-5527.250980392157,5655.045707450031,-14.6,-7015.4,5.0,5140.027850119102,-2192.0,-15084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2150.0,500.0,18.0,19608.333333333332,0.0,0.0,-4311.287671232877,174.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2826.629358770535,0.3978494623655914,0.021505376344086023,0.1935483870967742,0.7849462365591398,0.0,0.0,0.0,2,0,-1.0,-1.0,2,50,24,8,1,9,0.59,9060,1.78,0.124,0.0007852574251155721,0.6599999999999999,551,5.063520871143376,-682.9029571901356,529.0029921028106,755.0,-3.743879945391437,-1.2909245644822644,30.279452054794522,0.3340807645564026,0.2502485913158767,-0.9369006823899685,0.0,0.2882424888064988,1
7194,36,1912,1,37557.05471698113,53,12288.790411270786,700.0,0.0,9718.266666666666,24,10565.587801943615,28.1,-6265.434482758621,6859.878748630425,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,16551.714285714286,700.0,0.0,0.0,0.0,0.0,-4471.915151515152,213.0,6.0,-5435.0,0.0,-5435.0,0.0,0.0,0.0,0.0,3452.8321839080454,0.4528301886792453,0.2641509433962264,0.0,0.6226415094339622,0.11320754716981132,0.0,0.0,1,1,-1.0,-1.0,0,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,330,4.818181818181818,-569.5849529780564,883.4787878787879,1045.0833333333333,3.303882163056897,-0.6447069933004467,37.24109589041096,0.8998663412366341,0.5465917015341701,1.8058745731736638,0.0,0.6417835369803874,1
6461,36,2059,2,54371.29918032787,122,30062.389743314237,400.0,0.0,14442.828205128206,39,16611.232071766324,60.9,-6477.253012048192,10376.797597834495,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,23338.583333333332,100.0,0.0,0.0,0.0,0.0,-7569.010769230769,423.4,33.0,-1287.3333333333333,715.4692370512282,-2235.0,0.0,0.0,0.0,0.0,7965.575193080013,0.319672131147541,0.19672131147540983,0.0,0.5327868852459017,0.27049180327868855,0.0,0.0,1,0,-1.0,-1.0,1,84,29,6,1,6,0.58,8754,3.83,0.137,0.0005933067581347919,0.47999999999999954,529,6.918714555765596,-367.3300384904457,819.0639813872328,729.5,10.919225761590148,-0.44847539000348413,57.47671232876712,2.155386919216448,0.3542982030111705,3.868662065604669,0.0,1.1491111253095356,1
